benchmark,warmup_iter,iter,name,command,duration,lines,env
subtitles_en_alternate,1,3,grep (lines),grep -E -n Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,17.103204250335693,6739,LC_ALL=C
subtitles_en_alternate,1,3,grep (lines),grep -E -n Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,17.286393642425537,6739,LC_ALL=C
subtitles_en_alternate,1,3,ugrep (lines),ugrep -n Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,10.416709423065186,6739,
subtitles_en_alternate,1,3,ugrep (lines),ugrep -n Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,10.4334237575531,6739,
subtitles_en_alternate,1,3,ugrep (lines),ugrep -n Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,10.45035433769226,6739,
subtitles_en_alternate,1,3,rg,rg Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,12.415104389190674,6739,
subtitles_en_alternate,1,3,rg,rg Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,14.824536800384521,6739,
subtitles_en_alternate,1,3,rg,rg Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,14.76404070854187,6739,
subtitles_en_alternate,1,3,grep,grep -E Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,16.224714517593384,6739,LC_ALL=C
subtitles_en_alternate,1,3,grep,grep -E Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,16.861279726028442,6739,LC_ALL=C
subtitles_en_alternate,1,3,grep,grep -E Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,16.40385913848877,6739,LC_ALL=C
subtitles_en_alternate_casei,1,3,ag (ASCII),ag -s -i Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,0.012910842895507812,,
subtitles_en_alternate_casei,1,3,ag (ASCII),ag -s -i Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,0.0064547061920166016,,
subtitles_en_alternate_casei,1,3,ag (ASCII),ag -s -i Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,0.006250858306884766,,
subtitles_en_alternate_casei,1,3,grep (ASCII),grep -E -ni Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,27.911285638809204,6933,LC_ALL=C
subtitles_en_alternate_casei,1,3,grep (ASCII),grep -E -ni Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,27.96974229812622,6933,LC_ALL=C
subtitles_en_alternate_casei,1,3,grep (ASCII),grep -E -ni Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,27.430574655532837,6933,LC_ALL=C
subtitles_en_alternate_casei,1,3,ugrep (ASCII),ugrep -n -i Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,12.216892004013062,6933,
subtitles_en_alternate_casei,1,3,ugrep (ASCII),ugrep -n -i Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,12.042310953140259,6933,
subtitles_en_alternate_casei,1,3,ugrep (ASCII),ugrep -n -i Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,11.927271842956543,6933,
subtitles_en_alternate_casei,1,3,rg,rg -n -i Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,12.074697971343994,6933,
subtitles_en_alternate_casei,1,3,rg,rg -n -i Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,17.87086796760559,6933,
subtitles_en_alternate_casei,1,3,rg,rg -n -i Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,16.444976568222046,6933,
subtitles_en_alternate_casei,1,3,grep,grep -E -ni Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,26.80238366127014,6933,LC_ALL=en_US.UTF-8
subtitles_en_alternate_casei,1,3,grep,grep -E -ni Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,26.72057604789734,6933,LC_ALL=en_US.UTF-8
subtitles_en_alternate_casei,1,3,grep,grep -E -ni Sherlock Holmes|John Watson|Irene Adler|Inspector Lestrade|Professor Moriarty rg-benchsuite-data/subtitles/en.sample.txt,26.882675409317017,6933,LC_ALL=en_US.UTF-8
subtitles_en_surrounding_words,1,3,rg,rg -n \w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,11.558381080627441,3465,
subtitles_en_surrounding_words,1,3,rg,rg -n \w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,16.390470266342163,3465,
subtitles_en_surrounding_words,1,3,rg,rg -n \w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,16.899873733520508,3465,
subtitles_en_surrounding_words,1,3,grep,grep -E -n \w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,13.019491910934448,3465,LC_ALL=en_US.UTF-8
subtitles_en_surrounding_words,1,3,grep,grep -E -n \w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,12.985328435897827,3465,LC_ALL=en_US.UTF-8
subtitles_en_surrounding_words,1,3,grep,grep -E -n \w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,12.861058473587036,3465,LC_ALL=en_US.UTF-8
subtitles_en_surrounding_words,1,3,ugrep,ugrep -n \w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,350.65433049201965,3465,
subtitles_en_surrounding_words,1,3,ugrep,ugrep -n \w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,347.389931678772,3465,
subtitles_en_surrounding_words,1,3,ugrep,ugrep -n \w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,351.49349999427795,3465,
subtitles_en_surrounding_words,1,3,rg (ASCII),rg -n (?-u)\w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,17.253982067108154,3465,
subtitles_en_surrounding_words,1,3,rg (ASCII),rg -n (?-u)\w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,15.98193883895874,3465,
subtitles_en_surrounding_words,1,3,rg (ASCII),rg -n (?-u)\w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,16.20238995552063,3465,
subtitles_en_surrounding_words,1,3,ag (ASCII),ag -s \w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,0.004849672317504883,,
subtitles_en_surrounding_words,1,3,ag (ASCII),ag -s \w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,0.004151582717895508,,
subtitles_en_surrounding_words,1,3,ag (ASCII),ag -s \w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,0.003986835479736328,,
subtitles_en_surrounding_words,1,3,grep (ASCII),grep -E -n \w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,12.422815322875977,3465,LC_ALL=C
subtitles_en_surrounding_words,1,3,grep (ASCII),grep -E -n \w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,12.327539682388306,3465,LC_ALL=C
subtitles_en_surrounding_words,1,3,grep (ASCII),grep -E -n \w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,12.650256633758545,3465,LC_ALL=C
subtitles_en_surrounding_words,1,3,ugrep (ASCII),ugrep -n -U \w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,152.62525486946106,3465,
subtitles_en_surrounding_words,1,3,ugrep (ASCII),ugrep -n -U \w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,152.1865291595459,3465,
subtitles_en_surrounding_words,1,3,ugrep (ASCII),ugrep -n -U \w+\s+Holmes\s+\w+ rg-benchsuite-data/subtitles/en.sample.txt,149.14513993263245,3465,
subtitles_en_no_literal,1,3,rg,rg -n \w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5} rg-benchsuite-data/subtitles/en.sample.txt,22.40020203590393,431,
subtitles_en_no_literal,1,3,rg,rg -n \w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5} rg-benchsuite-data/subtitles/en.sample.txt,20.944353818893433,431,
subtitles_en_no_literal,1,3,rg,rg -n \w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5} rg-benchsuite-data/subtitles/en.sample.txt,20.19731569290161,431,
subtitles_en_no_literal,1,3,ugrep,ugrep -n \w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5} rg-benchsuite-data/subtitles/en.sample.txt,104.316171169281,431,
subtitles_en_no_literal,1,3,ugrep,ugrep -n \w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5} rg-benchsuite-data/subtitles/en.sample.txt,104.23853302001953,431,
subtitles_en_no_literal,1,3,ugrep,ugrep -n \w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5} rg-benchsuite-data/subtitles/en.sample.txt,105.12997698783875,431,
subtitles_en_no_literal,1,3,rg (ASCII),rg -n (?-u)\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5} rg-benchsuite-data/subtitles/en.sample.txt,22.211662769317627,430,
subtitles_en_no_literal,1,3,rg (ASCII),rg -n (?-u)\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5} rg-benchsuite-data/subtitles/en.sample.txt,22.354729175567627,430,
subtitles_en_no_literal,1,3,rg (ASCII),rg -n (?-u)\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5} rg-benchsuite-data/subtitles/en.sample.txt,22.380359411239624,430,
subtitles_en_no_literal,1,3,ag (ASCII),ag -s \w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5} rg-benchsuite-data/subtitles/en.sample.txt,0.0035560131072998047,,
subtitles_en_no_literal,1,3,ag (ASCII),ag -s \w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5} rg-benchsuite-data/subtitles/en.sample.txt,0.0033333301544189453,,
subtitles_en_no_literal,1,3,ag (ASCII),ag -s \w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5} rg-benchsuite-data/subtitles/en.sample.txt,0.003145933151245117,,
subtitles_en_no_literal,1,3,grep (ASCII),grep -E -n \w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5} rg-benchsuite-data/subtitles/en.sample.txt,32.001203775405884,430,LC_ALL=C
subtitles_en_no_literal,1,3,grep (ASCII),grep -E -n \w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5} rg-benchsuite-data/subtitles/en.sample.txt,31.956143379211426,430,LC_ALL=C
subtitles_en_no_literal,1,3,grep (ASCII),grep -E -n \w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5} rg-benchsuite-data/subtitles/en.sample.txt,31.725276708602905,430,LC_ALL=C
subtitles_en_no_literal,1,3,ugrep (ASCII),ugrep -n -U \w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5} rg-benchsuite-data/subtitles/en.sample.txt,23.734058141708374,430,
subtitles_en_no_literal,1,3,ugrep (ASCII),ugrep -n -U \w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5} rg-benchsuite-data/subtitles/en.sample.txt,23.542959213256836,430,
subtitles_en_no_literal,1,3,ugrep (ASCII),ugrep -n -U \w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5}\s+\w{5} rg-benchsuite-data/subtitles/en.sample.txt,23.642794132232666,430,
subtitles_ru_literal,1,3,rg,rg Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.1795034408569336,583,
subtitles_ru_literal,1,3,rg,rg Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.1713695526123047,583,
subtitles_ru_literal,1,3,rg,rg Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.17543721199035645,583,
subtitles_ru_literal,1,3,rg (no mmap),rg --no-mmap Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.1977219581604004,583,
subtitles_ru_literal,1,3,rg (no mmap),rg --no-mmap Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.19707393646240234,583,
subtitles_ru_literal,1,3,rg (no mmap),rg --no-mmap Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.19702482223510742,583,
subtitles_ru_literal,1,3,grep,grep Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.5117599964141846,583,LC_ALL=C
subtitles_ru_literal,1,3,grep,grep Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.5109436511993408,583,LC_ALL=C
subtitles_ru_literal,1,3,grep,grep Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.5118961334228516,583,LC_ALL=C
subtitles_ru_literal,1,3,rg (lines),rg -n Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.220062255859375,583,
subtitles_ru_literal,1,3,rg (lines),rg -n Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.21936869621276855,583,
subtitles_ru_literal,1,3,rg (lines),rg -n Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.21910500526428223,583,
subtitles_ru_literal,1,3,ag (lines),ag -s Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,2.082566022872925,583,
subtitles_ru_literal,1,3,ag (lines),ag -s Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,2.0929477214813232,583,
subtitles_ru_literal,1,3,ag (lines),ag -s Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,2.0883352756500244,583,
subtitles_ru_literal,1,3,grep (lines),grep -n Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.8457334041595459,583,LC_ALL=C
subtitles_ru_literal,1,3,grep (lines),grep -n Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.8440821170806885,583,LC_ALL=C
subtitles_ru_literal,1,3,grep (lines),grep -n Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.8454506397247314,583,LC_ALL=C
subtitles_ru_literal,1,3,ugrep (lines),ugrep -a -n Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.8284516334533691,583,
subtitles_ru_literal,1,3,ugrep (lines),ugrep -a -n Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.819922924041748,583,
subtitles_ru_literal,1,3,ugrep (lines),ugrep -a -n Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.810950517654419,583,
subtitles_ru_literal_casei,1,3,rg,rg -i Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.3325040340423584,604,
subtitles_ru_literal_casei,1,3,rg,rg -i Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.3301410675048828,604,
subtitles_ru_literal_casei,1,3,rg,rg -i Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.3327903747558594,604,
subtitles_ru_literal_casei,1,3,grep,grep -i Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,5.517409801483154,604,LC_ALL=en_US.UTF-8
subtitles_ru_literal_casei,1,3,grep,grep -i Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,5.487250804901123,604,LC_ALL=en_US.UTF-8
subtitles_ru_literal_casei,1,3,grep,grep -i Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,5.514113903045654,604,LC_ALL=en_US.UTF-8
subtitles_ru_literal_casei,1,3,grep (ASCII),grep -E -i Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.5098907947540283,583,LC_ALL=C
subtitles_ru_literal_casei,1,3,grep (ASCII),grep -E -i Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.509040355682373,583,LC_ALL=C
subtitles_ru_literal_casei,1,3,grep (ASCII),grep -E -i Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.5061850547790527,583,LC_ALL=C
subtitles_ru_literal_casei,1,3,rg (lines),rg -n -i Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.3801453113555908,604,
subtitles_ru_literal_casei,1,3,rg (lines),rg -n -i Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.3813741207122803,604,
subtitles_ru_literal_casei,1,3,rg (lines),rg -n -i Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.3884904384613037,604,
subtitles_ru_literal_casei,1,3,ag (lines) (ASCII),ag -i Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.5162184238433838,,
subtitles_ru_literal_casei,1,3,ag (lines) (ASCII),ag -i Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.5169212818145752,,
subtitles_ru_literal_casei,1,3,ag (lines) (ASCII),ag -i Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.5216629505157471,,
subtitles_ru_literal_casei,1,3,ugrep (lines) (ASCII),ugrep -a -n -i Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.8448963165283203,583,
subtitles_ru_literal_casei,1,3,ugrep (lines) (ASCII),ugrep -a -n -i Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.8784041404724121,583,
subtitles_ru_literal_casei,1,3,ugrep (lines) (ASCII),ugrep -a -n -i Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.8394932746887207,583,
subtitles_ru_literal_word,1,3,rg (ASCII),rg -n (?-u:^|\W)Шерлок Холмс(?-u:$|\W) rg-benchsuite-data/subtitles/ru.txt,0.2183363437652588,583,
subtitles_ru_literal_word,1,3,rg (ASCII),rg -n (?-u:^|\W)Шерлок Холмс(?-u:$|\W) rg-benchsuite-data/subtitles/ru.txt,0.22236084938049316,583,
subtitles_ru_literal_word,1,3,rg (ASCII),rg -n (?-u:^|\W)Шерлок Холмс(?-u:$|\W) rg-benchsuite-data/subtitles/ru.txt,0.21933245658874512,583,
subtitles_ru_literal_word,1,3,ag (ASCII),ag -sw Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.5294637680053711,,
subtitles_ru_literal_word,1,3,ag (ASCII),ag -sw Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.5335690975189209,,
subtitles_ru_literal_word,1,3,ag (ASCII),ag -sw Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.5308084487915039,,
subtitles_ru_literal_word,1,3,grep (ASCII),grep -nw Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.8426845073699951,583,LC_ALL=C
subtitles_ru_literal_word,1,3,grep (ASCII),grep -nw Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.8465232849121094,583,LC_ALL=C
subtitles_ru_literal_word,1,3,grep (ASCII),grep -nw Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.8439819812774658,583,LC_ALL=C
subtitles_ru_literal_word,1,3,ugrep (ASCII),ugrep -anw Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.8221516609191895,583,
subtitles_ru_literal_word,1,3,ugrep (ASCII),ugrep -anw Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.8168091773986816,583,
subtitles_ru_literal_word,1,3,ugrep (ASCII),ugrep -anw Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.8146238327026367,583,
subtitles_ru_literal_word,1,3,rg,rg -nw Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.2249290943145752,579,
subtitles_ru_literal_word,1,3,rg,rg -nw Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.2245645523071289,579,
subtitles_ru_literal_word,1,3,rg,rg -nw Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.22601795196533203,579,
subtitles_ru_literal_word,1,3,grep,grep -nw Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.8478920459747314,579,LC_ALL=en_US.UTF-8
subtitles_ru_literal_word,1,3,grep,grep -nw Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.8475737571716309,579,LC_ALL=en_US.UTF-8
subtitles_ru_literal_word,1,3,grep,grep -nw Шерлок Холмс rg-benchsuite-data/subtitles/ru.txt,0.846583366394043,579,LC_ALL=en_US.UTF-8
subtitles_ru_alternate,1,3,rg (lines),rg -n Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,0.8366372585296631,691,
subtitles_ru_alternate,1,3,rg (lines),rg -n Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,0.8405115604400635,691,
subtitles_ru_alternate,1,3,rg (lines),rg -n Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,0.8384590148925781,691,
subtitles_ru_alternate,1,3,ag (lines),ag -s Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,2.90371036529541,691,
subtitles_ru_alternate,1,3,ag (lines),ag -s Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,2.9339804649353027,691,
subtitles_ru_alternate,1,3,ag (lines),ag -s Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,2.9118385314941406,691,
subtitles_ru_alternate,1,3,grep (lines),grep -E -n Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,6.4012532234191895,691,LC_ALL=C
subtitles_ru_alternate,1,3,grep (lines),grep -E -n Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,6.437142610549927,691,LC_ALL=C
subtitles_ru_alternate,1,3,grep (lines),grep -E -n Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,6.40909218788147,691,LC_ALL=C
subtitles_ru_alternate,1,3,ugrep (lines),ugrep -an Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,10.17080307006836,691,
subtitles_ru_alternate,1,3,ugrep (lines),ugrep -an Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,10.09561276435852,691,
subtitles_ru_alternate,1,3,ugrep (lines),ugrep -an Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,10.016590356826782,691,
subtitles_ru_alternate,1,3,rg,rg Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,0.7914421558380127,691,
subtitles_ru_alternate,1,3,rg,rg Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,0.7923054695129395,691,
subtitles_ru_alternate,1,3,rg,rg Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,0.7863330841064453,691,
subtitles_ru_alternate,1,3,grep,grep -E Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,6.059631824493408,691,LC_ALL=C
subtitles_ru_alternate,1,3,grep,grep -E Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,6.091758489608765,691,LC_ALL=C
subtitles_ru_alternate,1,3,grep,grep -E Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,6.087265253067017,691,LC_ALL=C
subtitles_ru_alternate_casei,1,3,ag (ASCII),ag -s -i Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,2.9242656230926514,691,
subtitles_ru_alternate_casei,1,3,ag (ASCII),ag -s -i Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,2.922192096710205,691,
subtitles_ru_alternate_casei,1,3,ag (ASCII),ag -s -i Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,2.9230401515960693,691,
subtitles_ru_alternate_casei,1,3,grep (ASCII),grep -E -ni Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,6.451702833175659,691,LC_ALL=C
subtitles_ru_alternate_casei,1,3,grep (ASCII),grep -E -ni Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,6.596747398376465,691,LC_ALL=C
subtitles_ru_alternate_casei,1,3,grep (ASCII),grep -E -ni Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,6.435248136520386,691,LC_ALL=C
subtitles_ru_alternate_casei,1,3,ugrep (ASCII),ugrep -ani Шерлок Холмс|Джон Уотсон|Ирен Адлер|инспектор Лестрейд|профессор Мориарти rg-benchsuite-data/subtitles/ru.txt,10.165571451187134,691,
